ITEM#,friction,bendingWeft,bucklingStiffnessWeft,thickness,bucklingStiffnessBias_x,bucklingRatioWarp,bendingBias_x,internalDamping,stretchWarp,stretchWeft,bucklingRatioWias_x,bucklingRatioWeft,density,shear_x,bendingWarp,bucklingStiffnessWarp,bucklingStiffnessBias_y,bendingWeft_x,stretchWeft_x,thickness_x,bucklingRatioWarp_x,bucklingRatioWeft_x,bucklingStiffnessWeft_x,density_x,friction_x,shear_y,bucklingStiffnessWarp_x,internalDamping_x,bucklingRatioWias_y,bendingBias_y,bendingWarp_x,stretchWarp_x,Resource,WEIGHT (G/SM),Cuttable Width(inch),Fabric  Category,Fabric Type,FABRIC CONTENT 1,FABRIC CONTENT 2,FABRIC CONTENT 3,FABRIC CONTENT 4,FABRIC CONTENT 5,bendingLeftBias,bendingRightBias,bendingWarp_y,bendingWeft_y,bucklingRatioLeftBias,bucklingRatioRightBias,bucklingRatioWarp_y,bucklingRatioWeft_y,bucklingStiffnessLeftBias,bucklingStiffnessRightBias,bucklingStiffnessWarp_y,bucklingStiffnessWeft_y,density_y,friction_y,internalDamping_y,leftShear,rightShear,stretchWarp_y,stretchWeft_y,thickness_y
MF-FD288,0.0299999993294477,5862.4267578125,0.0,1.2699999809265137,0.0,0.0,9179.6875,9.999999747378752e-05,647833.9375,514265.625,0.0,0.0,300.0,33070.6796875,12496.9482421875,0.0,0.0,5862.4267578125,514265.625,1.2699999809265137,0.0,0.0,0.0,300.0,0.0299999993294477,33070.6796875,0.0,9.999999747378752e-05,0.0,9179.6875,12496.9482421875,647833.9375,SwatchOn,288,,knit,Ponte,"Cotton(60%), ","Polyester(35%),",PU (Polyurethane)(5%),,,,,12496.95,5862.427,,,,0.0,,,0.0,0.0,300.0,0.03,0.0001,,,647833.9,514265.6,1.27
MIKARO,0.0299999993294477,7028.1982421875,0.0,0.3700000047683716,0.0,0.0,5465.6982421875,9.999999747378752e-05,465599.5,469515.28125,0.0,0.0,184.34344482421875,18940.05078125,3903.1982421875,0.0,0.0,7028.1982421875,469515.28125,0.3700000047683716,0.0,0.0,0.0,184.34344482421875,0.0299999993294477,18940.05078125,0.0,9.999999747378752e-05,0.0,5465.6982421875,3903.1982421875,465599.5,SwatchOn,352,,knit,Neoprene/Scuba,"Polyester(72%), ","Viscose Rayon(18%), ",PU (Polyurethane)(10%),,,,,3903.198,7028.198,,,,0.0,,,0.0,0.0,184.3434,0.03,0.0001,,,465599.5,469515.3,0.37
Moleskin-3M-M,0.0299999993294477,735.4736328125,0.0,1.0889999866485596,0.0,0.0,1541.1376953125,9.999999747378752e-05,476574.6875,21721.546875,0.0,0.0,271.7171630859375,36775.80859375,2346.8017578125,0.0,0.0,735.4736328125,21721.546875,1.0889999866485596,0.0,0.0,0.0,271.7171630859375,0.0299999993294477,36775.80859375,0.0,9.999999747378752e-05,0.0,1541.1376953125,2346.8017578125,476574.6875,SwatchOn,276,,knit,interlock,"Polyester(76%), ","Viscose Rayon(19%), ",PU (Polyurethane)(5%),,,,,2346.802,735.4736,,,,0.0,,,0.0,0.0,271.7172,0.03,0.0001,,,476574.7,21721.55,1.089
NFS728,0.0299999993294477,39.6728515625,0.0,0.1400000005960464,0.0,0.0,42.724609375,9.999999747378752e-05,423909.1875,94301.40625,0.0,0.0,47.47474670410156,1457.47705078125,45.7763671875,0.0,0.0,39.6728515625,94301.40625,0.1400000005960464,0.0,0.0,0.0,47.47474670410156,0.0299999993294477,1457.47705078125,0.0,9.999999747378752e-05,0.0,42.724609375,45.7763671875,423909.1875,SwatchOn,151,,knit,jersey,"Polyester(50%), ","Cotton(38%), ",Viscose Rayon(12%),,,,,45.77637,39.67285,,,,0.0,,,0.0,0.0,47.47475,0.03,0.0001,,,423909.2,94301.41,0.14
NMD170 ISC,0.0299999993294477,1754.7607421875,0.0,0.4699999988079071,0.0,0.0,2828.9794921875,9.999999747378752e-05,84599.3046875,81989.65625,0.0,0.0,222.72726440429688,30179.7265625,3903.1982421875,0.0,0.0,1754.7607421875,81989.65625,0.4699999988079071,0.0,0.0,0.0,222.72726440429688,0.0299999993294477,30179.7265625,0.0,9.999999747378752e-05,0.0,2828.9794921875,3903.1982421875,84599.3046875,,,,,,,,,,,,,3903.198,1754.761,,,,0.0,,,0.0,0.0,222.7273,0.03,0.0001,,,84599.3,81989.66,0.47
OP-4680NP-1,0.0299999993294477,192.2607421875,0.0,0.3300000131130218,0.0,0.0,170.8984375,9.999999747378752e-05,249169.8125,88038.453125,0.0,0.0,167.17172241210938,7552.3876953125,149.5361328125,0.0,0.0,192.2607421875,88038.453125,0.3300000131130218,0.0,0.0,0.0,167.17172241210938,0.0299999993294477,7552.3876953125,0.0,9.999999747378752e-05,0.0,170.8984375,149.5361328125,249169.8125,VMOD 3D Library,160,,woven,Gauze/Double Gauze,Cotton 100%,,,,,,,149.5361,192.2607,,,,0.0,,,0.0,0.0,167.1717,0.03,0.0001,,,249169.8,88038.45,0.33
ORG-LEOPARD,0.0299999993294477,778.1982421875,0.0,0.0900000035762786,0.0,0.0,683.59375,9.999999747378752e-05,110563.984375,104332.9296875,0.0,0.0,20.2020206451416,5906.76513671875,588.9892578125,0.0,0.0,778.1982421875,104332.9296875,0.0900000035762786,0.0,0.0,0.0,20.2020206451416,0.0299999993294477,5906.76513671875,0.0,9.999999747378752e-05,0.0,683.59375,588.9892578125,110563.984375,VMOD 3D Library,196,,woven,Plaid,Polyester 65%,PU 3%,Viscose Rayon 32%,,,,,588.9893,778.1982,,,,0.0,,,0.0,0.0,20.20202,0.03,0.0001,,,110564.0,104332.9,0.09
ORGANIC 60'S SOLID,0.0299999993294477,1559.4482421875,0.0,0.25,0.0,0.0,2340.6982421875,9.999999747378752e-05,408266.75,338541.0625,0.0,0.0,150.5050506591797,9743.9482421875,3121.9482421875,0.0,0.0,1559.4482421875,338541.0625,0.25,0.0,0.0,0.0,150.5050506591797,0.0299999993294477,9743.9482421875,0.0,9.999999747378752e-05,0.0,2340.6982421875,3121.9482421875,408266.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC 60_S SOLID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,56,,woven,Satin,Metallinenc 35%,Polyester 65%,,,,,,3121.948,1559.448,,,,0.0,,,0.0,0.0,150.5051,0.03,0.0001,,,408266.8,338541.1,0.25
PAPI-A201-XM,0.0299999993294477,39.6728515625,0.0,0.0399999991059303,0.0,0.0,45.7763671875,9.999999747378752e-05,220552.703125,1000000.0,0.0,0.0,26.767675399780277,43957.18359375,51.8798828125,0.0,0.0,39.6728515625,1000000.0,0.0399999991059303,0.0,0.0,0.0,26.76767539978028,0.0299999993294477,43957.18359375,0.0,9.999999747378752e-05,0.0,45.7763671875,51.8798828125,220552.703125,VMOD 3D Library,332,,knit,Waffle,"Polyester 68%,","PU 5%, ",Viscose Rayon 27%,,,,,51.87988,39.67285,,,,0.0,,,0.0,0.0,26.76768,0.03,0.0001,,,220552.7,1000000.0,0.04
"PD-00010975

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,92,,knit,Lace,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00013959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,86,,Woven,Twill,Nylon 15%,Viscose Rayon 85%,,,,,,,,,,,,,,,,,,,,,,,
PD-00022452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,104,,Woven ,Georgette,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00030858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,136,,knit,Lace,Nylon 95%,PU 5%,,,,,,,,,,,,,,,,,,,,,,,
PD-00051366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,248,,woven,Canvas,Nylon 12%,Polyester 29%,Cotton 59%,,,,,,,,,,,,,,,,,,,,,,
PD-00052164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,252,,woven,TRS,"Acrylinenc 40%, ","Polyester 37%, ","PU 2%, ","Viscose Rayon 19%, ",Wool 2%,,,,,,,,,,,,,,,,,,,,
PD-00068188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,woven,TRS,"Polyester 65%,","PU 3%, ",Viscose Rayon 32%,,,,,,,,,,,,,,,,,,,,,,
PD-00107896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,199,,woven,TRS,"Polyester 86%, ","PU 2%, ",Viscose Rayon 12%,,,,,,,,,,,,,,,,,,,,,,
PD-00121828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,188,,woven,Double Weave,"Cotton 50%,",Polyester 50%,,,,,,,,,,,,,,,,,,,,,,,
PD-00121834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,180,,woven,Gauze/Double Gauze,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00183126

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,176,,woven,Double Weave,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00183127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,200,,woven,Ripstop,"
Cotton 74%, ",Nylon 26%,,,,,,,,,,,,,,,,,,,,,,,
"PD-00183128

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,44,,woven,Ripstop,"Nylon 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00236435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,84,,woven,Taffeta,Polyester 34%,Cupro 66%,,,,,,,,,,,,,,,,,,,,,,,
PD-00236443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,woven,Memory,"Nylon 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00236448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,"Woven 
",Crepe/CDC,"Polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00236625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,160,,knit,Velvet,"
Polyester 45%,",Viscose Rayon 55%,,,,,,,,,,,,,,,,,,,,,,,
PD-00247050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,124,,knit,Velvet,"Polyester 75%, ",Viscose Rayon 25%,,,,,,,,,,,,,,,,,,,,,,,
PD-00247052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,112,,"Woven 
",Crepe/CDC,"Polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00247054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,68,,"Woven 
",Chiffon,"Polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00249420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,231,,knit,Tricot,"Polyester 95%, ",PU 5%,,,,,,,,,,,,,,,,,,,,,,,
PD-00249423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,120,,"Woven 
",Challis,"Viscose Rayon 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00253671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,48,,"Woven 
",Dewspo,Recycled Nylon 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00253673
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,152,,"Woven 
",Chiffon,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00258443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,200,,knit,Tricot,Nylon 80%,PU 20%,,,,,,,,,,,,,,,,,,,,,,,
PD-00260402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,60,,"Woven 
",Challis,"Viscose Rayon 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00281566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,64,,"Woven 
",Chiffon,"Polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00289790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,76,,"Woven 
",Chiffon,"Polyester 100%
",,,,,,,,,,,,,,,,,,,,,,,,
PD-00292007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,180,,"Woven 
",Canvas,"Cotton 100%
",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00327797
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,44,,"Woven 
",Dewspo,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00343352
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,40,,"Woven 
",Dewspo,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00348154
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,96,,"Others 
",Tyvek,PE 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00349016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,316,,knit,Waffle,"Cotton 60%,",Polyester 40%,,,,,,,,,,,,,,,,,,,,,,,
"PD-00353467
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,132,,"
Others ",Vegan Suede,"Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00369784
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,"
Woven ",Clip Jacquard,"
Polyester 55%, ","Viscose from Bamboo 39%, ",Metallinenc 6%,,,,,,,,,,,,,,,,,,,,,,
PD-00373369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,"
Woven ",Eyelet,"
Cotton 100%",,,,,,,,,,,,,,,,,,,,,,,,
PD-00377067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,239,,Others ,PVC,"
Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
PD-00377368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,120,,Knit, Mesh/Tulle,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00377369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,328,,Knit ,Neoprene/Scuba,"
Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00379313
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,428,,Woven ,Tweed,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00383380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,152,,Woven ,Flannel,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00383381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,Woven ,Denim,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00383385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,Woven , Clip Jacquard,"
Polyester 55%,"," Viscose from Bamboo 39%,",Metallinenc 6%,,,,,,,,,,,,,,,,,,,,,,
PD-00383511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,120,,Woven ,Twill,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00383512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,362,,Woven ,Corduroy,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00383891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,76,,Woven ,Ripstop,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00385676
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,272,,Woven ,Tweed,"
Acrylinenc 74%,"," Polyester 23%, ",Metallinenc 3%,,,,,,,,,,,,,,,,,,,,,,
"PD-00388238
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,292,,knit,Dobby/Jacquard,"
Cotton 80%, ","Polyester 15%,",PU 5%,,,,,,,,,,,,,,,,,,,,,,
PD-00390420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,288,,knit,Pointelle,"
Cotton 97%,",PU 3%,,,,,,,,,,,,,,,,,,,,,,,
PD-00391755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,452,,Others ,"
 Sequin","
Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00391891
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,72,,knit,Lace,"
Nylon 60%,",Polyester 40%,,,,,,,,,,,,,,,,,,,,,,,
PD-00393608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,452,,Others ,"
 Sequin",Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00396299
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,666,,Others ,Vegan Leather,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00396648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,120,,Woven ,Seersucker,"
Cotton 35%",Polyester 65%,,,,,,,,,,,,,,,,,,,,,,,
PD-00397584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,172,,Woven ,Jacquard/Brocade,"
Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00399985
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,352,,"
Others ",Vegan Fur,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00400827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,Woven ,Clip Jacquard,"
Polyester 55%,","Viscose from Bamboo 39%,",Metallinenc 6%,,,,,,,,,,,,,,,,,,,,,,
PD-00400828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,72,,knit,Lace,"
Nylon 60%, ",Polyester 40%,,,,,,,,,,,,,,,,,,,,,,,
"PD-00402559
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,knit, Mesh/Tulle,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00402974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,344,,other,Vegan Fur,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00403621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,272,,knit,Dobby/Jacquard,"
Polyester 90%,",PU 10%,,,,,,,,,,,,,,,,,,,,,,,
PD-00409064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,380,,other,Sequin,"
Polyester 92%,", PU 8%,,,,,,,,,,,,,,,,,,,,,,,
PD-00410284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,536,,other,Vegan Fur,"
Acrylic 80%,", Polyester 20%,,,,,,,,,,,,,,,,,,,,,,,
PD-00410368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,knit,Dobby/Jacquard,"
Polyester 94%, ",PU 6%,,,,,,,,,,,,,,,,,,,,,,,
PD-00410625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,666,,other,Vegan Leather,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00410636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,72,,"
Warp Knit ", Lace,"
Nylon 60%,",Polyester 40%,,,,,,,,,,,,,,,,,,,,,,,
PD-00410731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,"
Warp Knit ",Dobby/Jacquard,"Polyester 94%,",PU 6%,,,,,,,,,,,,,,,,,,,,,,,
"PD-00414070
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,192,,woven,Eyelet,Cotton 100%,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00415463

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,666,,other,Vegan Leather,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00416844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,380,,other, Sequin,"
Polyester 92%,",PU 8%,,,,,,,,,,,,,,,,,,,,,,,
PD-00417533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,272,,woven, Tweed,"
Acrylic 74%, ","Polyester 23%,",Metallic 3%,,,,,,,,,,,,,,,,,,,,,,
"PD-00418197
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,175,,other,Vegan Leather,"
Metallic 10%,",Viscose Rayon 90%,,,,,,,,,,,,,,,,,,,,,,,
"PD-00418216
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,196,,"
Warp Knit ",Mesh/Tulle,Polyester 100%,,,,,,,,,,,,,,,,,,,,,,,,
PD-00418776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,152,,woven, Flannel,"
Cotton 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00418857
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VMOD 3D Library,344,,other,Vegan Fur,"
Polyester 100%",,,,,,,,,,,,,,,,,,,,,,,,
"PD-00420037
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00420059
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,207,,woven,Twill,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
PD-00423001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,231,,woven,Twill - 2/2 Right Hand,100% Cotton,,,,,,,,,,,,,,,,,,,,,,,,
"PD-00432684
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,187,,woven,Plain,99% Cotton,1% Polyester,,,,,,,,,,,,,,,,,,,,,,,
PE-187048P-4,0.0299999993294477,7809.4482421875,0.0,0.6700000166893005,0.0,0.0,8398.4375,9.999999747378752e-05,138727.640625,47193.9921875,0.0,0.0,285.3535461425781,13289.146484375,8987.4267578125,0.0,0.0,7809.4482421875,47193.9921875,0.6700000166893005,0.0,0.0,0.0,285.3535461425781,0.0299999993294477,13289.146484375,0.0,9.999999747378752e-05,0.0,8398.4375,8987.4267578125,138727.640625,CottonWork,214,,woven,Twill - 1/3 Right Hand,100% Cotton,,,,,,,8987.427,7809.448,,,,0.0,,,0.0,0.0,285.3535,0.03,0.0001,,,138727.6,47193.99,0.67
PICASO,0.0299999993294477,192.2607421875,0.0,0.3860000073909759,0.0,0.0,183.10546875,9.999999747378752e-05,130496.859375,46173.875,0.0,0.0,170.20201110839844,172777.21875,173.9501953125,0.0,0.0,192.2607421875,46173.875,0.3860000073909759,0.0,0.0,0.0,170.20201110839844,0.0299999993294477,172777.21875,0.0,9.999999747378752e-05,0.0,183.10546875,173.9501953125,130496.859375,CottonWork,214,,woven,Plain,100% Cotton,,,,,,,173.9502,192.2607,,,,0.0,,,0.0,0.0,170.202,0.03,0.0001,,,130496.9,46173.88,0.386
PK-BD9026-01,0.0299999993294477,3121.9482421875,0.0,1.0920000076293943,0.0,0.0,4589.84375,9.999999747378752e-05,578328.4375,192680.6875,0.0,0.0,316.16162109375,293885.46875,6057.7392578125,0.0,0.0,3121.9482421875,192680.6875,1.0920000076293943,0.0,0.0,0.0,316.16162109375,0.0299999993294477,293885.46875,0.0,9.999999747378752e-05,0.0,4589.84375,6057.7392578125,578328.4375,CottonWork,285,,woven,Dobby,100% Cotton,,,,,,,6057.739,3121.948,,,,0.0,,,0.0,0.0,316.1616,0.03,0.0001,,,578328.4,192680.7,1.092
POWCOAT-1296,0.0299999993294477,1174.9267578125,0.0,0.4000000059604645,0.0,0.0,1074.21875,9.999999747378752e-05,186251.5,51600.3046875,0.0,0.0,179.2929229736328,25328.142578125,973.5107421875,0.0,0.0,1174.9267578125,51600.3046875,0.4000000059604645,0.0,0.0,0.0,179.2929229736328,0.0299999993294477,25328.142578125,0.0,9.999999747378752e-05,0.0,1074.21875,973.5107421875,186251.5,CottonWork,234,,woven,Dobby,100% Cotton,,,,,,,973.5107,1174.927,,,,0.0,,,0.0,0.0,179.2929,0.03,0.0001,,,186251.5,51600.3,0.4
PTK-1338,0.0299999993294477,12112.4267578125,0.0,2.130000114440918,0.0,0.0,27932.73828125,9.999999747378752e-05,602404.0,543946.125,0.0,0.0,379.2929382324219,150481.25,43753.05078125,0.0,0.0,12112.4267578125,543946.125,2.130000114440918,0.0,0.0,0.0,379.2929382324219,0.0299999993294477,150481.25,0.0,9.999999747378752e-05,0.0,27932.73828125,43753.05078125,602404.0,CottonWork,312,,woven,Dobby,100% Cotton,,,,,,,43753.05,12112.43,,,,0.0,,,0.0,0.0,379.2929,0.03,0.0001,,,602404.0,543946.1,2.13
QL-004766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,347,,woven,Dobby,100% Cotton,,,,,,,479.126,411.9873,,,,0.0,,,0.0,0.0,267.6768,0.03,0.0001,,,19645.65,15809.24,0.96
QL-004974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,180,,woven,Plain,100% Cotton,,,,,,,283.8135,1950.073,,,,0.0,,,0.0,0.0,157.0707,0.03,0.0001,,,92157.41,304718.0,0.86
QL-004977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,190,,woven,Twill - 1/2 Left Hand,100% Cotton,,,,,,,173.9502,1541.138,,,,0.0,,,0.0,0.0,127.7778,0.03,0.0001,,,390000.0,390000.0,0.28
QL-005006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,254,,woven,Basket - 2 X 2,100% Cotton,,,,,,,2737.427,2737.427,,,,0.0,,,0.0,0.0,260.101,0.03,0.0001,,,281278.5,107124.1,1.64
QL-005104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,312,,woven,Jacquard,100% Cotton,,,,,,,1559.448,1559.448,,,,0.0,,,0.0,0.0,276.7677,0.03,0.0001,,,168508.2,148919.1,1.07
QL-005115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,346,,woven,Twill - Broken,98% Cotton,2% Spolyamidendex,,,,,,7028.198,3903.198,,,,0.0,,,0.0,0.0,385.3535,0.03,0.0001,,,284467.8,112214.4,1.66
QL-005254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CottonWork,254,,woven,Jacquard,100% Cotton,,,,,,,18753.05,7809.448,,,,0.0,,,0.0,0.0,361.6161,0.03,0.0001,,,388147.1,397696.4,1.98
